domain,length,entropy,label
mzdc4xcy249szti5xg9f1ujh.ai,24,4.16829583405449,dga
yusuhopunu.co,10,2.5219280948873624,legit
4hhumrbi1alfvl2.ai,15,3.640223928941852,dga
nufiquw.co,7,2.521640636343318,legit
cabelad.info,7,2.5216406363433186,legit
vixujuxirob.org,11,2.9139770731827523,legit
v9ew13rfygtz.ai,12,3.584962500721156,dga
efl093q40-srkz2074dxtr8ot62.org,27,4.2824842613426,dga
skw91xlex7qkfyk7csipd1.net,22,3.8796640049025943,dga
zigitemolen.co,11,3.095795255000934,legit
blqdcgsk2p5egzgvfm.com,18,3.9057645846554525,dga
vuxom.net,5,2.321928094887362,legit
hue20fmoxvdn2.top,13,3.5465935642949384,dga
sop5f32ke48d25bdw2k4h.ai,21,3.784941827437642,dga
0geh91lrdnlwql.org,14,3.4677201004744997,dga
q1q4agnll70xlk7n.net,16,3.327819531114783,dga
sibudidosuh.io,11,2.7321588913645702,legit
7rj1rflhy-5ctqm.info,15,3.773557262275185,dga
ydjql2lxvqqit5q9gj.org,18,3.5032583347756456,dga
fisecuvip.com,9,2.94770277922009,legit
vakite.top,6,2.584962500721156,legit
5qvqeht33pyodv34rohu7ph.co,23,3.7622673906514947,dga
3w7u2yt9mk-dnq.biz,14,3.8073549220576055,dga
suqokanomobe.co,12,3.188721875540867,legit
qesibu-bu.biz,9,2.725480556997868,legit
l3943zzdgipr8q2khw.net,18,3.94770277922009,dga
yowiga.info,6,2.584962500721156,legit
g02cv16fhr5o7.biz,13,3.7004397181410926,dga
hesipoxirila.ai,12,3.188721875540867,legit
numiya-sole.ai,11,3.4594316186372978,legit
7as30dx4mavnra3.site,15,3.4565647621309536,dga
wpsg8k6nvn27n.site,13,3.334679141051595,dga
dawuweku.info,8,2.5,legit
naviyovesi.org,10,2.9219280948873623,legit
fiwadeca.ai,8,2.75,legit
boroda.ai,6,2.251629167387823,legit
xegisij.org,7,2.5216406363433186,legit
ub13k81xymx6tena1xk41.co,21,3.689703732199547,dga
rgf9hg2xzzjtrz6o.net,16,3.452819531114783,dga
kv7lc2dwk54s0zfyzfkfar.net,22,3.9362600275315276,dga
tojabewoh.top,9,2.94770277922009,legit
aq1au9nk1y2ih.org,13,3.3927474104487847,dga
j1x00jr9vujoj117y3p.top,19,3.471354487013928,dga
m8fdymrnkc9w3lgzqs1gwh.ai,22,4.186704345910025,dga
raxomas-dus.net,11,3.095795255000934,legit
8hffec0l4zqqhgo3a.io,17,3.7345216647797517,dga
yuzacevas.io,9,2.94770277922009,legit
bofuvetabuq.ai,11,3.095795255000934,legit
sehodeyo-pu.biz,11,3.095795255000934,legit
0r7m8fxioy1by2dyyp3pm1r026.biz,26,3.931208948910323,dga
a2m2e0htmfs0ejuml8lq4x6qx9.ai,26,4.056020968057882,dga
jase5aj21b57jf9rh.top,17,3.5724694587701356,dga
yeldd5hdbcdf46balwe.ai,19,3.511085408180427,dga
riwaj.top,5,2.321928094887362,legit
8k5uex6o-6904pkb59107.io,21,3.916126946588284,dga
s99toph6nz563f941tcp8eem.top,24,4.053508854797678,dga
hnkasjul-phrwm9dkq58pxg776m.info,27,4.384517131793099,dga
7kmn33gbpnw6p5z34.top,17,3.5724694587701356,dga
mft44ltc0bofwx9s1k0izc5an.org,25,4.243856189774725,dga
d5trl79wt3mzyvi5.io,16,3.75,dga
kowiyikulet.io,11,3.095795255000934,legit
1xklslzf4g7wxsb9ubt5j9zp.com,24,4.084962500721156,dga
uew-lebqsdc3ans.top,15,3.640223928941852,dga
ramajerit-ciga.com,14,3.1820058147602133,legit
53muhjx7pg8gjx7ce.ai,17,3.6168746059562222,dga
tlx-skao0m2p3wej1ryo8qv4.com,24,4.501629167387822,dga
bezapohowux.biz,11,3.2776134368191157,legit
taguvusol.info,9,2.94770277922009,legit
qiputa.net,6,2.584962500721156,legit
loj6jr3jo959aksrxmpbzwd.org,23,4.0559581516151235,dga
2o1wx4fcks7u-n3j3xr01.com,21,4.106603137064474,dga
nte56lxs6hr6x-9067.co,18,3.6143694458867563,dga
t40oks389qsaibwj8v.biz,18,3.94770277922009,dga
bszvehpz5gid2z4j019mwllxow.site,26,4.3637132757501895,dga
dqiezano47j0amc-ico.co,19,3.826874881864637,dga
kbluats1eszlkv-fzot.net,19,3.7216117239699007,dga
novepuse-neli.io,13,3.180832987205441,legit
jtp9x-viguldo4.top,14,3.8073549220576055,dga
av9yetexs7fq-shmti.ai,18,3.8365916681089787,dga
kufeguxo.site,8,2.75,legit
gefazufa.site,8,2.5,legit
h1nu4mhye772.top,12,3.2516291673878226,dga
cecavux.info,7,2.5216406363433186,legit
julixa.co,6,2.584962500721156,legit
buhumitaj.site,9,2.94770277922009,legit
lezenecupar.biz,11,3.0271691184406184,legit
casefeziqib.top,11,3.095795255000934,legit
monir.com,5,2.321928094887362,legit
yirudequ.com,8,2.75,legit
sidosafage.net,10,2.9219280948873623,legit
tvsp72thwfrdt.net,13,3.334679141051595,dga
extfqpd6sb86fkmoa3.org,18,3.94770277922009,dga
nb2bqi85nip3ec8g9tyq25.net,22,3.8230679822736606,dga
cawaw.net,5,1.5219280948873621,legit
vecekinuqu.biz,10,2.9219280948873623,legit
okgqbd8ph-rvk.net,13,3.5465935642949384,dga
81l1voapn04af1wk.co,16,3.577819531114783,dga
lf4z6gcms5edhr7dps45oaops.org,25,4.053660689688186,dga
p18cllvn4ckj1nirayyid2x.org,23,4.00182282562223,dga
yeqawaqapubu.net,12,2.8553885422075336,legit
jftxsmimjr5ouslv5mxzbyln.org,24,3.970175521464345,dga
twc6u4qabwhyvv59a74qp.site,21,3.916126946588284,dga
4owa-umncno6j6egmh22.info,20,3.821928094887362,dga
sadozam.info,7,2.5216406363433186,legit
hivapafona.com,10,2.8464393446710154,legit
oztp9hq3e74n070-c3n5d.co,21,4.011365041826379,dga
3sk-prycwpe9fp17zep.biz,19,3.7216117239699,dga
4tk5fo5m8tg4be.org,14,3.378783493486176,dga
yoqil.ai,5,2.321928094887362,legit
kwr39puj32kjwaobocvvrja1.io,24,3.8035088547976783,dga
c1r0vz-cud3yt8et66gji.ai,21,4.106603137064474,dga
zizipajudujo.net,12,2.918295834054489,legit
sofeyed.biz,7,2.5216406363433186,legit
6d28ywd7jueud.com,13,3.180832987205441,dga
betdqki3g5wh-qgo7joulln8lg.org,26,4.180832987205441,dga
ktm-jmu7mvbtgc4bix.co,18,3.6835423624332306,dga
c9satysjqur-4t4qkfgpmzcaa.site,25,4.0536606896881855,dga
caxexi.org,6,2.2516291673878226,legit
ciqixofihe.net,10,2.8464393446710154,legit
k2wmkms36nbd5xjol6e1e6.ai,22,3.9705730958116847,dga
dafodawezeto.ai,12,2.918295834054489,legit
osb977q09lqbjh8.top,15,3.3735572622751855,dga
z0uci4yquyvoihxeb6r55ly20.top,25,4.1336606896881865,dga
r5rmqwehaiyd6.ai,13,3.546593564294939,dga
gidobazazesu-boyo.org,17,3.454822399946606,legit
qonuc.site,5,2.321928094887362,legit
zuruxege-ke.com,11,2.8453509366224363,legit
irxkf48dnghrlqycxs8p.top,20,4.021928094887363,dga
f47jc9le4xwe6ru6h9-baek6i.io,25,4.103465189601647,dga
najiwavig.site,9,2.725480556997868,legit
wemururuw.net,9,2.1971597234241496,legit
garas-dupe.top,10,3.121928094887362,legit
8taeujqhh9o7hb4.info,15,3.5898980954642865,dga
yt6jcus-979j2oid.com,16,3.75,dga
giquwido.biz,8,2.75,legit
w35xdfj8la2531o9.net,16,3.75,dga
3rnpd9kc-7h69ay0yvdj92x.co,23,4.1429146733542535,dga
yjpeqkkh0s3wegqn9wrgcmk4e.io,25,4.023465189601647,dga
rusisubow.top,9,2.725480556997868,legit
xihuzisekiyi.site,12,2.9182958340544896,legit
gitesiwugec.co,11,2.913977073182752,legit
1aqai9iw0dga06wng1flplib.site,24,3.7720552088742005,dga
qetifoyuder.ai,11,3.2776134368191157,legit
tatuxupuwelo.co,12,3.0220552088742,legit
difimaruw.biz,9,2.94770277922009,legit
0tmoz1iq8yq1pdtv5iej.io,20,3.9219280948873627,dga
egb508v7h8zi41.co,14,3.6644977792004623,dga
x6ke76iwg5xkvru.info,15,3.506890595608519,dga
giyimurutu.top,10,2.6464393446710157,legit
c5d575u36cw5t2e63eyjqys054.biz,26,3.8692996998935225,dga
milirewugoc.io,11,3.2776134368191157,legit
ribojezopis-laha.co,16,3.625,legit
qagoquvifax.org,11,3.095795255000934,legit
bc6cf-dg1y4j5.com,13,3.5465935642949384,dga
copirizav.io,9,2.94770277922009,legit
pidisufinadi-vad.site,16,3.077819531114783,legit
t7dv8m7cf2uiubz2hz.site,18,3.7254805569978675,dga
1s0f646dm8wm3meeyy3tne2p6.net,25,3.9132696895151087,dga
rwb5qo2y6f2x6.io,13,3.3927474104487847,dga
xikon.top,5,2.321928094887362,legit
keder.top,5,1.9219280948873623,legit
99i-dfgb45rgx.top,13,3.3927474104487847,dga
noqojidayis-fug.co,15,3.640223928941852,legit
xegepiwaf.site,9,2.94770277922009,legit
narapo.io,6,2.2516291673878226,legit
bariz.io,5,2.321928094887362,legit
cujmxroniii9ia.io,14,3.2359263506290334,dga
36z1ltul8q64zodn1a4oiq82ej.ai,26,4.085055102756477,dga
0it995pkdrfx4dkfjzjm.site,20,3.821928094887362,dga
zakewef-hic.co,11,3.2776134368191157,legit
lofuvoc.io,7,2.521640636343318,legit
lijoxi.org,6,2.2516291673878226,legit
pidejujivup.site,11,2.7321588913645702,legit
zudihib.ai,7,2.521640636343318,legit
6yy-jovyk0u0kmasdadst.site,21,3.689703732199547,dga
nofuhasazopo.site,12,3.0220552088742,legit
qkjosthiizn2h9upeg4bc.ai,21,4.20184123230257,dga
puyidu.io,6,2.251629167387823,legit
j4s0xsewr9lbjmr7.co,16,3.625,dga
lehitur-gug.net,11,3.0957952550009336,legit
613dnqmdhh33n4l24xprnc0.co,23,3.8492239123906247,dga
8d5a0h2x5rt8.info,12,3.2516291673878226,dga
huzer.info,5,2.321928094887362,legit
sejufip.io,7,2.807354922057604,legit
249h6g7p2wbsm50b5blv4xqj0.org,25,4.133660689688186,dga
xeziyelapa.biz,10,2.9219280948873623,legit
cufah.co,5,2.321928094887362,legit
safifugoq.biz,9,2.94770277922009,legit
xehoqe.co,6,2.2516291673878226,legit
fogujohi.info,8,2.75,legit
47jbi05t83b3fmdag.top,17,3.852168723603281,dga
g4ybkdq0gkj79.com,13,3.3927474104487847,dga
4zi09cdnawadiya5f9ntz.info,21,3.6897037321995474,dga
hva6qxryvz44oz9mexvc.ai,20,3.7841837197791888,dga
nijeqoy.ai,7,2.807354922057604,legit
nfx6mtc9alvyck8r5142yqbjyd.com,26,4.440636352673266,dga
81ictog6qnnauoqtjd5cd2e4.co,24,4.084962500721156,dga
elaljbbu80nmhoxm44jjx3.io,22,3.788754913993503,dga
nasuluz.net,7,2.521640636343318,legit
onikstkuolztkyi4.site,16,3.327819531114783,dga
cafadu.info,6,2.2516291673878226,legit
q2d3vnog8xkf8d7owbdp.net,20,3.8841837197791893,dga
yosuca.co,6,2.584962500721156,legit
nucugul.com,7,2.128085278891394,legit
gt1a6xjlb0ddgol18fk.net,19,3.826874881864637,dga
coras.ai,5,2.321928094887362,legit
colefe.co,6,2.2516291673878226,legit
jc3ntqc9f6zf8.io,13,3.3927474104487847,dga
njwltqzmo2a0v6wqazw4cnt.co,23,3.882045108136862,dga
bidetumexu.info,10,2.9219280948873623,legit
f8dq20rnf-cn0q9orpveqdvu5d.biz,26,3.95006375643621,dga
zukihufudeqe-fof.site,16,3.2806390622295662,legit
ehjzi60vj5utf7ftzw-136gzgrb.com,27,4.208410187268526,dga
8tylszdtfi8wj8yp2i.net,18,3.5724312513221195,dga
ikzjozckv7asll7f7luf.top,20,3.546439344671015,dga
zenijujirafu.org,12,3.0849625007211556,legit
pbjm6pfi8ufjlkbq7giiof11.site,24,3.855388542207534,dga
v4p0jhly6r94c.biz,13,3.5465935642949384,dga
mudaliyure.biz,10,3.121928094887362,legit
b5a4xgxyzonpj.info,13,3.546593564294939,dga
w44fa-2asv3scx.info,14,3.378783493486176,dga
nejakixerije.io,12,2.8553885422075336,legit
s3xp9obuj-tapx.io,14,3.521640636343319,dga
bajejiw.info,7,2.521640636343318,legit
gdup59cf9wvubgyak.org,17,3.7345216647797517,dga
qihupeqe.org,8,2.5,legit
vchg8uthm1i36xuj6-mso.biz,21,4.011365041826379,dga
j2sq5wo3d95imckkufgqi-zk8.com,25,4.213660689688186,dga
yabicaq.site,7,2.5216406363433186,legit
a5s0s5udk6r3ldifne2jlvqy4.io,25,4.323856189774724,dga
lxtdepszu9n50z5m6o.top,18,3.94770277922009,dga
yz8tg-1u4uay9pjxej.ai,18,3.8365916681089787,dga
yelepucaso.org,10,3.121928094887362,legit
logocex.com,7,2.521640636343318,legit
dipew-qo.biz,8,3.0,legit
woovfp9oehl5.ai,12,3.188721875540867,dga
foluyojew-hoze.net,14,3.3248629576173565,legit
gxi-v50xzdlnl0azbgduxfa.net,23,3.7950885863977324,dga
qewufi-fuz.io,10,2.9219280948873623,legit
li8fsdmoh-zo2c.site,14,3.6644977792004623,dga
l10faairawgft0xyqupvn.info,21,3.975418017913833,dga
fogob.com,5,1.9219280948873623,legit
ty4qnoescthv4jq7v4naz8ibgv.io,26,4.103909910282364,dga
gewoquq.ai,7,2.521640636343318,legit
l7glgvclxb-56w.org,14,3.3248629576173565,dga
uht7jmtxlbidxt76cv34ag2.info,23,4.1429146733542535,dga
zxyves6whvjfrd9v.site,16,3.702819531114783,dga
yifuzibik-ti.net,12,2.9182958340544896,legit
fr090ae7su6vruhfuwhm.biz,20,3.684183719779189,dga
veio93dcuvpp.co,12,3.251629167387823,dga
verux.net,5,2.321928094887362,legit
kogolibi.site,8,2.5,legit
givav.io,5,1.9219280948873623,legit
9n5qi3myah5r7s4o.ai,16,3.875,dga
momidir-yux.top,11,3.095795255000934,legit
iluk43qmltfjsy.info,14,3.6644977792004623,dga
2aca7wrw-tdo8zdu.org,16,3.625,dga
cwyd3m5lftdxrdlcof03a4ue.site,24,4.053508854797678,dga
5pvwwcvr-kvog4.co,14,3.3248629576173565,dga
vk42y6bhziqgnwvbbj.com,18,3.7946534735443413,dga
od25e2q08u30pbv.ai,15,3.6402239289418516,dga
ruvuw.top,5,1.9219280948873623,legit
l3oq035g2177bdhtjyfes8sflo.ai,26,4.23890125660263,dga
ziuxv77s5a632jdfnf0.com,19,4.037401197654112,dga
hccs1qttrnv04.info,13,3.3927474104487847,dga
cekiyejuki.com,10,2.721928094887362,legit
vonaje.org,6,2.584962500721156,legit
bpvbldbph2i4ccukiv5evve.ai,23,3.6211755429194716,dga
e4r48v9-wpl5q.top,13,3.5465935642949384,dga
xcgpp948oslmi81s3.info,17,3.7345216647797517,dga
1902mpyhf-7c5y3855.site,18,3.7946534735443413,dga
tezupewice.org,10,2.8464393446710154,legit
3vq462hem3qm22yhfxcx00xoi.biz,25,3.863465189601647,dga
eggzrb5ybzch66xgr.site,17,3.337175341123077,dga
yadedisaleyo.org,12,2.918295834054489,legit
xetavoluc.com,9,3.169925001442312,legit
luyameqibogi.net,12,3.4182958340544896,legit
bavahapijuci.site,12,3.0220552088742,legit
yicijita.com,8,2.4056390622295662,legit
viwuzazale-kab.net,14,3.3248629576173565,legit
luhuwoca.co,8,2.75,legit
tccxzir3yjl83se4.ai,16,3.75,dga
widitemibe.info,10,2.6464393446710157,legit
2qlcor5q2tmgy9ndfraqyll7k8.co,26,4.103909910282364,dga
cotoqar.info,7,2.5216406363433186,legit
xenikoz.top,7,2.807354922057604,legit
repocuhoniwa.com,12,3.4182958340544896,legit
tacujif.ai,7,2.807354922057604,legit
lezod.com,5,2.321928094887362,legit
tojakimod.info,9,2.94770277922009,legit
w59imvorkku-61fzun.site,18,3.94770277922009,dga
60c8ftugurq0oqdn0yfyewew.biz,24,3.886842188131012,dga
tukuz.ai,5,1.9219280948873623,legit
onzx5y7mo8v0oxzb9s.ai,18,3.6835423624332306,dga
gedotuq.io,7,2.807354922057604,legit
3q1b0efhg-ryha3j.ai,16,3.75,dga
nufoxi.net,6,2.584962500721156,legit
pucicujogiq.top,11,2.9139770731827523,legit
cibar.io,5,2.321928094887362,legit
fejefuvavolo.site,12,2.918295834054489,legit
uh7hvzj0xvtfxlb2-1nsp.top,21,4.106603137064475,dga
xuyipa.info,6,2.584962500721156,legit
ogm839scxfe7nypxex6ehmktgf.info,26,4.103909910282364,dga
3fbh3gko7yorv.com,13,3.3927474104487847,dga
8m4npjnaq087xtvp9vk0ahp.ai,23,3.882045108136862,dga
zayucabado.co,10,2.8464393446710154,legit
t5qu46xqo4u3d2vyg7q6.co,20,3.784183719779189,dga
cgo2h9houhwz2zn33vrv7om1.biz,24,3.8553885422075336,dga
2tnh5bsdg4w-e5a4p05.biz,19,3.8924071185928764,dga
foqer.org,5,2.321928094887362,legit
socaxeqekuva.site,12,3.2516291673878226,legit
raqexes.site,7,2.5216406363433186,legit
whwhanopooeqckca4ryzax.com,22,3.7544418457133446,dga
tzdmk0z2gftbbxss67jwcbr.org,23,4.0559581516151235,dga
w3lg1sw45aoijxfopb90i7sr.biz,24,4.251629167387822,dga
b3ndtd03hisiepf-cmierr.io,22,3.879664004902594,dga
ledokamop.co,9,2.94770277922009,legit
zmp9-wyjodv50v.io,14,3.6644977792004623,dga
wnnts2ci55joklziv-u26.ai,21,4.011365041826379,dga
9eej93gajh2lud.org,14,3.378783493486176,dga
cipipaciruq.info,11,2.663532754804255,legit
rusiyobexan.ai,11,3.4594316186372978,legit
i2j438u1f8j-mrlak27.co,19,3.9321380397593746,dga
yuwop.io,5,2.321928094887362,legit
g5mxeshsk078-ktytvr.biz,19,3.9321380397593746,dga
baruceyugeya.co,12,2.918295834054489,legit
asvjanec9yev.org,12,3.0849625007211556,dga
k41y7u8iuofmyu44c.io,17,3.4104172527605194,dga
cediq.ai,5,2.321928094887362,legit
sgdph0sw-evrxw4tm1hs.biz,20,3.8841837197791893,dga
9p6l085fmqgmhwl173s6a-fnjjv.org,27,4.384517131793099,dga
tetusudimax-hu.biz,14,3.3248629576173565,legit
mokupgvl7e2jf.site,13,3.7004397181410926,dga
477voszutqn4lrd.ai,15,3.6402239289418516,dga
8skj3yye4v0fxaol08i8c7x.site,23,4.0559581516151235,dga
7lhe0hez9nc5yxd9x.ai,17,3.6168746059562222,dga
f606y1geqzqepgkoppxcs98il5.com,26,4.209867121904035,dga
1st6nr11vnun8ktw7foosf5kzn.net,26,3.825251737288651,dga
vkiwlk1xi9569n3ke.site,17,3.5724694587701356,dga
yidedemumud.site,11,2.481714572986073,legit
qazehati.org,8,2.75,legit
3ovh0yxu98brpqspkkl.co,19,4.037401197654112,dga
i239n490bbuw4.ai,13,3.238901256602631,dga
5m90y5vq1234.io,12,3.4182958340544896,dga
adbl81ud8ok7pc2qbzcyrdqwiq.co,26,4.103909910282364,dga
qdevk9ih9zn0pcvoxogdvzzw5.net,25,4.023465189601647,dga
cnn0wo76nmvey9ambljf.biz,20,3.984183719779189,dga
c6hz0z2i-vc8cpe0.info,16,3.452819531114783,dga
guwoqiyes.ai,9,3.169925001442312,legit
qebexu-qe.org,9,2.4193819456463714,legit
jxfdh94zrtvjj3kqwr.site,18,3.7946534735443413,dga
tusodoge.io,8,2.75,legit
0eqfdqswex4s6iiu67yezh8.top,23,3.9690016298759927,dga
motuhezonev.io,11,3.095795255000934,legit
ey62qz4r2eqapn023genin.com,22,3.720128777433187,dga
yhappedk90m5aqfd6p14.info,20,3.8841837197791893,dga
cayosudiy.io,9,2.94770277922009,legit
82qua75yxo3k.info,12,3.584962500721156,dga
841cy-y4rvbp2me.net,15,3.640223928941852,dga
caxere.co,6,2.2516291673878226,legit
dureveyik.top,9,2.94770277922009,legit
xeruy.top,5,2.321928094887362,legit
a5kcm7p6exd105ermign6cf.biz,23,4.088779347361361,dga
4dwm7x2v-oed7r26wligfnfzn.info,25,4.163856189774725,dga
x0x9f8hpi461zlbnycsbmg9p5.top,25,4.323856189774724,dga
ixl1ukthlko8r89p.top,16,3.625,dga
9a1ol6ih5gw1m135xhfnbau1e.io,25,4.083856189774724,dga
im2oy2hbj18f.info,12,3.4182958340544896,dga
aax33-7fyquo3.info,13,3.180832987205441,dga
hofab-kug.net,9,3.169925001442312,legit
vo3vhjzjlihv-h9q3.top,17,3.29277019393699,dga
motesugumi.top,10,2.9219280948873623,legit
qubonav.io,7,2.807354922057604,legit
vinuyipizo.net,10,2.8464393446710154,legit
z5v-kff0bj3w7kzfqau2t.net,21,3.9754180179138334,dga
imk1g656ei5miebz9ztam69b.site,24,3.573934896284056,dga
faxalejegis-dajo.org,16,3.452819531114783,legit
wzbfe708jzazx6i8mftkox.ai,22,3.970573095811685,dga
gotiwuluku.top,10,2.8464393446710154,legit
nsyxtn5lyxx9ywq.top,15,3.1395722619867232,dga
advv48b9p49vp6asagrblot0r.com,25,3.8634651896016474,dga
pabimetu-wo.top,11,3.4594316186372978,legit
fuheva.top,6,2.584962500721156,legit
cxi55wq3bhdxqx8jrwwo0.info,21,3.748994803525097,dga
pyxtsbruxjhufjt.io,15,3.373557262275186,dga
foderiwizi-di.biz,13,2.9312089489103235,legit
wixojuyusimo.co,12,3.0849625007211556,legit
qaqapar.ai,7,1.8423709931771084,legit
gecenamuwuq.info,11,3.095795255000934,legit
xol3t064lfxh640k09.ai,18,3.4613201402110083,dga
savamev-bo.net,10,2.9219280948873623,legit
uyn9zuem2nht98il0uko.top,20,3.8841837197791893,dga
copufoher.net,9,2.94770277922009,legit
490fanyx-u2mxwo2cbv7riwfz.site,25,4.323856189774724,dga
nayit.com,5,2.321928094887362,legit
hetanux.com,7,2.807354922057604,legit
syulodrxwsakkbdsqyxm.ai,20,3.684183719779189,dga
wocuhef.ai,7,2.807354922057604,legit
wu8k7olhclv094f.top,15,3.773557262275185,dga
6z4uylh6n9uwvsn2.top,16,3.625,dga
gaxeruj.info,7,2.807354922057604,legit
susebuzu.com,8,2.1556390622295662,legit
minusacik.net,9,2.94770277922009,legit
suxiy.biz,5,2.321928094887362,legit
nxkfby0pma-25dyxd.biz,17,3.7345216647797517,dga
e81ah7mwpgsrxf.top,14,3.8073549220576055,dga
gupotux.io,7,2.521640636343318,legit
2g9q4wjfm0j9c62.info,15,3.506890595608519,dga
ty68hjnc7tvc2knjwonuhe9e3.io,25,4.0536606896881855,dga
6zrynrx028eqhntumzt6x.site,21,3.8208888513501886,dga
xazobaqo-bowu.net,13,3.0269868333592873,legit
qxapz10gcgjo0zs1bmaux9d0zu.site,26,3.95006375643621,dga
vugoke.info,6,2.584962500721156,legit
orpah32hvbbt3z2kviyznmd6zs.ai,26,4.132944044980959,dga
p4029cn7mp628iht0.co,17,3.7345216647797517,dga
mle2nszwcc5mff.io,14,3.378783493486176,dga
bo2qqf-pduos1qa8t.site,17,3.690116517593665,dga
riroh.co,5,1.9219280948873623,legit
z232v9n3lj4ww0.site,14,3.378783493486176,dga
7xjdmbfim2h6q0wgxpojvec581.com,26,4.469670487371861,dga
wakaxuyi-cul.net,12,3.2516291673878226,legit
norugewej.site,9,2.94770277922009,legit
hexivuho.io,8,2.75,legit
cwza4n9ye6hijfewn0mhhnm.com,23,3.8492239123906247,dga
2furu2nbqvmfl.ai,13,3.238901256602631,dga
hovodiyoram-ta.site,14,3.3248629576173565,legit
daguheh.net,7,2.521640636343318,legit
lxo880hlmfhrzt4fc3g6w.top,21,4.011365041826379,dga
buvetuwirok.biz,11,3.2776134368191157,legit
yj2zp6596wkhc6ms-rbncwxze57.io,27,4.2824842613426,dga
safibevu-pu.com,11,3.2776134368191157,legit
biboxutiquyu.top,12,2.8553885422075336,legit
6dtj3xghrynwz56va7m46.com,21,4.165894208390024,dga
st98d2u69ar2sl6r1lrsx-8lie.org,26,3.844106544814538,dga
pgjzy6v50oqbzlqpwu-qigj3.site,24,4.053508854797679,dga
yotigiqo.org,8,2.5,legit
witehoteda.top,10,2.9219280948873623,legit
bejuyak.net,7,2.807354922057604,legit
dowemalirifi.co,12,3.188721875540867,legit
vuxiresugu.site,10,2.8464393446710154,legit
v0xp7sq2petqwau5y41.co,19,4.037401197654112,dga
tujyz8d46mew8t0m4gyc3f.io,22,4.004886164091842,dga
us75hb86-wsubnxk.net,16,3.625,dga
ryv26j0z3ebq5ps692g.net,19,4.037401197654112,dga
cosewo.co,6,2.2516291673878226,legit
rowabimadose.biz,12,3.2516291673878226,legit
wkt-l3b72kr8e.co,13,3.5465935642949384,dga
futexawev.biz,9,2.94770277922009,legit
sbpez5sdb0ygdyjk09wuxqq06.biz,25,4.053660689688186,dga
z87dyfxgmat2niy.co,15,3.773557262275185,dga
qenan.site,5,1.9219280948873623,legit
ismh0qtlxqo7wqpy7pco7yev.co,24,3.938721875540867,dga
kwc1p12q9b11xzjjbcmpbq9lo.info,25,3.733660689688185,dga
dizesa-gopa.net,11,3.2776134368191157,legit
1fxgulsvnoti.org,12,3.584962500721156,dga
cocanem.top,7,2.5216406363433186,legit
y4v26m2215kll1rxv.io,17,3.454822399946606,dga
zjb0so65foj4c.biz,13,3.3927474104487847,dga
yikehayogebi.net,12,3.084962500721156,legit
zemifafih.org,9,2.725480556997868,legit
l8kdlx05w9g6.io,12,3.4182958340544896,dga
jukupeje.site,8,2.25,legit
b42ep3e1f26m2bfyjk.io,18,3.5724312513221195,dga
gukajace.net,8,2.75,legit
ducuquk.top,7,2.128085278891394,legit
vezeku.top,6,2.2516291673878226,legit
xfdysw28nxaaqm.ai,14,3.521640636343319,dga
zadaferuyop.info,11,3.2776134368191157,legit
yefigiqelofu.biz,12,3.084962500721156,legit
masizaco.co,8,2.75,legit
potolar.site,7,2.5216406363433186,legit
gezituzezo.org,10,2.6464393446710157,legit
gidoseyiri.biz,10,2.8464393446710154,legit
mowoyitol.io,9,2.6416041678685933,legit
suxuxag-xet.co,11,2.8453509366224363,legit
mupivetuj-jog.org,13,3.3927474104487847,legit
e252l-198jj5ob442u5x.org,20,3.6464393446710153,dga
yukam.biz,5,2.321928094887362,legit
waqupegoqoso.org,12,3.0220552088742,legit
3e67b23i8ixq1wwq657h0ovb5x.info,26,4.0081320258334,dga
p8d0bia7o0xixxdd32xk.info,20,3.484183719779189,dga
aj4l4v3kwjkuz3z.co,15,3.240223928941852,dga
xokipewajetu.co,12,3.4182958340544896,legit
vulotebatopu.net,12,3.084962500721156,legit
sacapo.biz,6,2.2516291673878226,legit
nibho92n69mpmfqdvja9wc9.site,23,4.001822825622231,dga
pjhyybh7gev9xp28.io,16,3.625,dga
foxegudazek.site,11,3.2776134368191157,legit
nijoca.io,6,2.584962500721156,legit
zesur-yi.io,8,3.0,legit
ripunece.site,8,2.75,legit
reviwib.org,7,2.5216406363433186,legit
xazafibu.ai,8,2.75,legit
kavan.biz,5,1.9219280948873623,legit
vepejopux.co,9,2.725480556997868,legit
wayakigeqipa.net,12,3.0220552088742,legit
fepiq.biz,5,2.321928094887362,legit
2xs7gauogppyzjf4yr.biz,18,3.8365916681089787,dga
o2ntfyhnbq6vmrp6mc.biz,18,3.8365916681089787,dga
4225r1ub-2okde.info,14,3.4677201004744997,dga
1qsi00yd0ejembt8hqyikrwte9.co,26,4.026986833359287,dga
yocug.top,5,2.321928094887362,legit
